order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,quantity,discount_percent,sale_price,profit
8490,2022-05-03,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10002557,30,8,5,39.6,0.3999999999999986
8491,2022-09-01,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10001731,20,7,5,19.8,0.1999999999999993
8492,2022-07-07,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,OFF-FA-10001135,10,3,2,9.9,0.09999999999999964
8493,2023-12-13,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Paper,OFF-PA-10000069,50,8,5,59.4,0.6000000000000014
8494,2022-02-19,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Technology,Copiers,TEC-CO-10001943,450,3,5,475.2,4.800000000000011
8495,2023-05-23,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Binders,OFF-BI-10000977,10,1,2,9.9,0.09999999999999964
8496,2022-12-16,Standard Class,Corporate,United States,Longmont,Colorado,80501,West,Technology,Accessories,TEC-AC-10002942,160,3,2,168.3,1.6999999999999886
8497,2022-03-27,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Art,OFF-AR-10000588,50,3,4,59.4,0.6000000000000014
8498,2023-02-03,Second Class,Consumer,United States,Yonkers,New York,10701,East,Technology,Accessories,TEC-AC-10002001,400,3,2,475.2,4.800000000000011
8499,2022-12-06,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Supplies,OFF-SU-10000381,20,2,2,19.8,0.1999999999999993
8500,2022-02-19,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Binders,OFF-BI-10001617,50,6,3,49.5,0.5
8501,2023-09-12,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Paper,OFF-PA-10001878,90,2,2,99.0,1.0
8502,2023-07-05,Second Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10000376,20,2,2,19.8,0.1999999999999993
8503,2022-11-26,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10003396,170,3,4,178.2,1.8000000000000114
8504,2022-07-15,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003363,10,2,2,9.9,0.09999999999999964
8505,2022-05-14,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Chairs,FUR-CH-10003298,350,4,2,366.3,3.6999999999999886
8506,2022-05-27,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10001757,10,9,5,9.9,0.09999999999999964
8507,2023-03-01,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10004633,30,5,5,29.7,0.3000000000000007
8508,2022-12-10,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10001453,130,3,2,148.5,1.5
8509,2023-12-24,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Accessories,TEC-AC-10004761,150,11,2,178.2,1.8000000000000114
8510,2022-08-17,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,TEC-PH-10003691,120,1,4,128.7,1.3000000000000114
8511,2022-08-31,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10004965,20,2,3,19.8,0.1999999999999993
8512,2023-04-30,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10004233,30,2,5,29.7,0.3000000000000007
8513,2022-05-26,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10003601,60,2,3,69.3,0.7000000000000028
8514,2022-10-27,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Office Supplies,Paper,OFF-PA-10002787,20,4,3,19.8,0.1999999999999993
8515,2022-09-01,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10003602,20,3,5,19.8,0.1999999999999993
8516,2022-04-08,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10002053,40,12,5,39.6,0.3999999999999986
8517,2023-01-10,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10002833,0,2,4,0.0,0.0
8518,2023-12-01,Second Class,Consumer,United States,Frisco,Texas,75034,Central,Furniture,Furnishings,FUR-FU-10002501,30,6,4,29.7,0.3000000000000007
8519,2022-11-28,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,FUR-FU-10002506,10,1,3,9.9,0.09999999999999964
8520,2023-03-31,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10003817,170,3,3,178.2,1.8000000000000114
8521,2023-06-15,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10004860,270,3,5,297.0,3.0
8522,2023-02-24,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10002268,40,14,2,49.5,0.5
8523,2022-03-29,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Phones,TEC-PH-10000148,10,1,2,9.9,0.09999999999999964
8524,2022-01-23,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10004082,50,7,3,59.4,0.6000000000000014
8525,2022-07-04,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10004348,30,2,2,39.6,0.3999999999999986
8526,2022-08-26,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10003424,40,6,2,49.5,0.5
8527,2022-10-14,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10004654,10,3,5,9.9,0.09999999999999964
8528,2023-09-30,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10004571,130,2,4,158.4,1.5999999999999943
8529,2023-11-02,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10000675,40,2,4,49.5,0.5
8530,2022-10-24,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10001714,230,2,5,237.6,2.4000000000000057
8531,2022-01-08,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10000380,30,4,5,29.7,0.3000000000000007
8532,2023-02-05,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10002713,10,2,3,9.9,0.09999999999999964
8533,2023-01-31,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10001370,440,7,2,495.0,5.0
8534,2023-06-24,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10000513,330,3,5,386.1,3.8999999999999773
8535,2023-02-26,Second Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Labels,OFF-LA-10003223,10,2,5,9.9,0.09999999999999964
8536,2022-07-09,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10002217,50,3,3,59.4,0.6000000000000014
8537,2022-11-05,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10003707,20,4,3,19.8,0.1999999999999993
8538,2022-12-07,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10000552,30,5,5,29.7,0.3000000000000007
8539,2023-06-18,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,OFF-AR-10003183,10,3,2,9.9,0.09999999999999964
8540,2022-11-18,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Copiers,TEC-CO-10000971,400,2,2,475.2,4.800000000000011
8541,2022-02-14,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10003910,30,5,4,29.7,0.3000000000000007
8542,2023-01-22,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001172,20,2,5,29.7,0.3000000000000007
8543,2022-11-06,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10001270,340,7,3,415.8,4.199999999999989
8544,2022-05-27,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10004571,180,2,3,198.0,2.0
8545,2022-11-23,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004053,20,1,5,19.8,0.1999999999999993
8546,2023-01-07,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10003731,40,4,4,39.6,0.3999999999999986
8547,2022-10-03,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10000962,20,2,3,29.7,0.3000000000000007
8548,2022-01-08,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001266,40,3,5,39.6,0.3999999999999986
8549,2022-05-22,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Labels,OFF-LA-10000452,10,4,3,9.9,0.09999999999999964
8550,2023-09-04,First Class,Corporate,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,FUR-FU-10000073,20,4,2,19.8,0.1999999999999993
8551,2023-02-10,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002368,10,3,4,9.9,0.09999999999999964
8552,2023-12-01,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Fasteners,OFF-FA-10004248,10,4,5,9.9,0.09999999999999964
8553,2023-12-29,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Copiers,TEC-CO-10004202,660,3,5,712.8,7.2000000000000455
8554,2022-12-15,Standard Class,Consumer,United States,Decatur,Alabama,35601,South,Technology,Accessories,TEC-AC-10000927,220,8,3,237.6,2.4000000000000057
8555,2023-04-04,First Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,FUR-TA-10002530,930,7,4,1049.4,10.599999999999909
8556,2022-09-13,Same Day,Consumer,United States,Plantation,Florida,33317,South,Technology,Accessories,TEC-AC-10002567,380,7,3,445.5,4.5
8557,2022-07-15,Same Day,Consumer,United States,Plantation,Florida,33317,South,Office Supplies,Storage,OFF-ST-10002182,140,9,5,148.5,1.5
8558,2022-12-06,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004539,380,3,2,445.5,4.5
8559,2022-05-16,Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002945,40,9,3,49.5,0.5
8560,2023-02-11,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004345,240,3,3,287.1,2.8999999999999773
8561,2022-06-25,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004912,110,3,2,128.7,1.3000000000000114
8562,2023-03-13,Second Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000206,0,2,2,0.0,0.0
8563,2023-03-30,Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,FUR-CH-10000847,1330,5,2,1435.5,14.5
8564,2023-10-25,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Office Supplies,Binders,OFF-BI-10000822,0,3,2,0.0,0.0
8565,2023-06-03,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Furniture,Furnishings,FUR-FU-10000747,200,6,3,217.8,2.1999999999999886
8566,2023-01-05,First Class,Consumer,United States,The Colony,Texas,75056,Central,Technology,Phones,TEC-PH-10002350,60,3,2,69.3,0.7000000000000028
8567,2023-07-21,First Class,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Paper,OFF-PA-10000697,20,4,4,19.8,0.1999999999999993
8568,2022-07-24,First Class,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Paper,OFF-PA-10002787,30,6,2,29.7,0.3000000000000007
8569,2022-08-30,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10004318,810,7,5,960.3,9.700000000000045
8570,2023-02-10,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10001721,180,13,5,217.8,2.1999999999999886
8571,2023-03-19,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Technology,Copiers,TEC-CO-10004202,420,2,5,475.2,4.800000000000011
8572,2023-03-04,Same Day,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003893,10,3,5,9.9,0.09999999999999964
8573,2023-01-05,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Machines,TEC-MA-10004679,820,5,3,990.0,10.0
8574,2023-12-24,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000249,20,2,5,19.8,0.1999999999999993
8575,2022-08-10,Same Day,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10000053,10,3,2,9.9,0.09999999999999964
8576,2022-02-11,Second Class,Consumer,United States,Port Saint Lucie,Florida,34952,South,Office Supplies,Appliances,OFF-AP-10000804,10,4,3,9.9,0.09999999999999964
8577,2023-11-04,First Class,Consumer,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,FUR-FU-10004188,90,1,4,99.0,1.0
8578,2022-10-10,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,Tables,FUR-TA-10004915,510,2,4,603.9,6.100000000000023
8579,2022-05-20,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Storage,OFF-ST-10001228,30,2,3,29.7,0.3000000000000007
8580,2022-06-26,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Labels,OFF-LA-10002368,0,1,4,0.0,0.0
8581,2023-05-09,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Furniture,Furnishings,FUR-FU-10003489,10,3,5,9.9,0.09999999999999964
8582,2022-09-16,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Paper,OFF-PA-10000289,10,2,4,9.9,0.09999999999999964
8583,2023-03-13,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Technology,Accessories,TEC-AC-10004227,20,2,2,19.8,0.1999999999999993
8584,2022-08-06,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Storage,OFF-ST-10000636,60,5,4,69.3,0.7000000000000028
8585,2022-02-17,Second Class,Corporate,United States,Escondido,California,92025,West,Office Supplies,Binders,OFF-BI-10003676,20,2,5,19.8,0.1999999999999993
8586,2022-07-30,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001116,10,7,2,9.9,0.09999999999999964
8587,2023-05-24,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10003832,1080,5,2,1277.1,12.900000000000091
8588,2023-01-06,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10003040,160,5,3,168.3,1.6999999999999886
8589,2022-11-28,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10002583,50,2,4,49.5,0.5
8590,2023-09-11,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10002053,0,2,4,0.0,0.0
8591,2022-06-23,First Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Envelopes,OFF-EN-10004846,10,3,2,9.9,0.09999999999999964
8592,2023-02-02,First Class,Consumer,United States,Greeley,Colorado,80634,West,Office Supplies,Envelopes,OFF-EN-10003134,20,2,2,19.8,0.1999999999999993
8593,2023-02-09,First Class,Consumer,United States,Greeley,Colorado,80634,West,Furniture,Furnishings,FUR-FU-10001025,10,3,3,9.9,0.09999999999999964
8594,2022-06-07,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Accessories,TEC-AC-10002567,170,3,5,188.1,1.9000000000000057
8595,2022-06-28,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10004094,440,4,5,495.0,5.0
8596,2023-01-19,First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004364,10,2,3,9.9,0.09999999999999964
8597,2023-07-25,First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10000474,30,1,2,39.6,0.3999999999999986
8598,2023-12-28,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004308,70,4,5,69.3,0.7000000000000028
8599,2022-12-31,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10002012,0,3,2,0.0,0.0
8600,2023-02-10,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10002586,10,3,2,9.9,0.09999999999999964
8601,2022-04-11,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Appliances,OFF-AP-10000692,40,2,2,39.6,0.3999999999999986
8602,2023-04-14,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10001553,10,1,4,9.9,0.09999999999999964
8603,2022-06-21,Same Day,Home Office,United States,Reno,Nevada,89502,West,Technology,Phones,TEC-PH-10004908,410,7,4,475.2,4.800000000000011
8604,2023-03-21,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002217,30,2,4,29.7,0.3000000000000007
8605,2023-03-01,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002942,150,3,5,168.3,1.6999999999999886
8606,2022-08-13,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10002890,150,5,2,178.2,1.8000000000000114
8607,2022-09-30,Standard Class,Consumer,United States,New Bedford,Massachusetts,2740,East,Technology,Accessories,TEC-AC-10003614,20,2,4,19.8,0.1999999999999993
8608,2022-12-30,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10002878,50,2,4,59.4,0.6000000000000014
8609,2023-10-14,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10001626,20,4,5,19.8,0.1999999999999993
8610,2023-04-28,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10003272,290,2,2,346.5,3.5
8611,2022-05-07,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10002191,10,2,5,9.9,0.09999999999999964
8612,2022-08-28,Second Class,Consumer,United States,Oxnard,California,93030,West,Technology,Accessories,TEC-AC-10000682,60,5,4,79.2,0.7999999999999972
8613,2022-01-26,Second Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10000588,30,2,2,39.6,0.3999999999999986
8614,2022-02-27,Standard Class,Consumer,United States,Oakland,California,94601,West,Technology,Accessories,TEC-AC-10002001,400,3,2,475.2,4.800000000000011
8615,2023-02-10,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Labels,OFF-LA-10003720,10,2,3,9.9,0.09999999999999964
8616,2022-05-29,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Binders,OFF-BI-10004364,10,3,2,9.9,0.09999999999999964
8617,2022-07-22,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Paper,OFF-PA-10000100,70,2,5,79.2,0.7999999999999972
8618,2022-07-11,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Binders,OFF-BI-10004826,30,3,5,39.6,0.3999999999999986
8619,2022-10-14,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10001520,330,7,2,396.0,4.0
8620,2023-03-16,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001031,60,4,3,69.3,0.7000000000000028
8621,2022-12-26,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,FUR-FU-10003878,30,5,4,29.7,0.3000000000000007
8622,2022-04-19,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Office Supplies,Appliances,OFF-AP-10000358,20,2,2,19.8,0.1999999999999993
8623,2022-08-19,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,OFF-ST-10000876,30,4,2,39.6,0.3999999999999986
8624,2022-06-22,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10004224,110,6,5,118.8,1.2000000000000028
8625,2022-02-25,Standard Class,Consumer,United States,Miami,Florida,33178,South,Technology,Accessories,TEC-AC-10004568,100,5,3,108.9,1.0999999999999943
8626,2022-07-21,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10000533,20,3,3,19.8,0.1999999999999993
8627,2023-10-13,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10003638,60,3,3,69.3,0.7000000000000028
8628,2022-08-16,Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10002305,70,5,5,89.1,0.9000000000000057
8629,2023-04-10,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10000605,10,2,4,9.9,0.09999999999999964
8630,2023-12-10,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10003569,450,2,3,475.2,4.800000000000011
8631,2023-01-04,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Fasteners,OFF-FA-10003059,10,4,4,9.9,0.09999999999999964
8632,2022-04-23,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Furniture,Bookcases,FUR-BO-10004409,160,5,5,178.2,1.8000000000000114
8633,2022-05-17,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Binders,OFF-BI-10000545,1300,6,3,1356.3,13.700000000000045
8634,2022-01-31,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Appliances,OFF-AP-10004052,10,3,3,9.9,0.09999999999999964
8635,2022-07-24,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Bookcases,FUR-BO-10001798,120,2,3,128.7,1.3000000000000114
8636,2023-11-28,First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Art,OFF-AR-10004010,150,5,2,168.3,1.6999999999999886
8637,2023-10-19,First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Storage,OFF-ST-10000585,730,5,3,821.7,8.299999999999955
8638,2022-05-15,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10000397,120,7,3,138.6,1.4000000000000057
8639,2022-08-07,First Class,Home Office,United States,Kenosha,Wisconsin,53142,Central,Technology,Accessories,TEC-AC-10000736,320,5,2,396.0,4.0
8640,2022-12-25,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10004970,10,3,3,9.9,0.09999999999999964
8641,2023-03-16,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10000545,650,5,3,752.4,7.600000000000023
8642,2023-03-09,Same Day,Consumer,United States,Peoria,Arizona,85345,West,Office Supplies,Binders,OFF-BI-10001670,60,6,2,69.3,0.7000000000000028
8643,2022-01-21,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Fasteners,OFF-FA-10000624,30,11,4,29.7,0.3000000000000007
8644,2023-06-22,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Labels,OFF-LA-10002945,10,1,4,9.9,0.09999999999999964
8645,2022-07-14,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,OFF-BI-10000315,40,7,4,39.6,0.3999999999999986
8646,2022-02-17,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,FUR-FU-10000023,0,1,3,0.0,0.0
8647,2023-03-19,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Chairs,FUR-CH-10004698,180,3,5,188.1,1.9000000000000057
8648,2023-08-05,First Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Chairs,FUR-CH-10004477,90,2,3,99.0,1.0
8649,2022-04-20,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10003816,620,5,2,693.0,7.0
8650,2023-01-28,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10002429,30,3,5,29.7,0.3000000000000007
8651,2023-10-10,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Fasteners,OFF-FA-10000840,10,5,3,9.9,0.09999999999999964
8652,2022-05-02,Same Day,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10001918,10,3,4,9.9,0.09999999999999964
8653,2022-06-05,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Supplies,OFF-SU-10001574,10,2,3,9.9,0.09999999999999964
8654,2022-06-11,Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10001606,170,2,4,198.0,2.0
8655,2023-12-05,Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10003399,130,4,4,138.6,1.4000000000000057
8656,2022-02-06,Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10000865,110,2,5,118.8,1.2000000000000028
8657,2022-05-09,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10002923,40,1,3,49.5,0.5
8658,2022-02-28,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,OFF-AP-10004785,20,2,2,19.8,0.1999999999999993
8659,2022-02-17,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10003727,0,1,5,0.0,0.0
8660,2022-12-28,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Paper,OFF-PA-10002246,30,6,5,29.7,0.3000000000000007
8661,2022-12-07,Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Bookcases,FUR-BO-10003965,620,5,2,712.8,7.2000000000000455
8662,2023-04-27,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000175,20,4,2,19.8,0.1999999999999993
8663,2022-09-19,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10001336,570,6,5,613.8,6.2000000000000455
8664,2022-05-31,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10001954,110,7,3,128.7,1.3000000000000114
8665,2022-08-15,Second Class,Consumer,United States,Lakewood,California,90712,West,Furniture,Furnishings,FUR-FU-10004973,80,5,2,89.1,0.9000000000000057
8666,2022-10-21,First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Supplies,OFF-SU-10004231,50,5,5,49.5,0.5
8667,2023-06-19,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10004269,20,5,3,19.8,0.1999999999999993
